ProductKey,OrderDate,ShipDate,CustomerKey,PromotionKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt
537,3/20/2016,3/27/2016,11609,1,10,SO54673,2,1,35,13.09,35,2.8
528,3/20/2016,3/27/2016,11609,1,10,SO54673,3,1,4.99,1.87,4.99,0.4
214,3/20/2016,3/27/2016,11609,1,10,SO54673,4,1,34.99,13.09,34.99,2.8
489,3/20/2016,3/27/2016,11211,1,6,SO54674,1,1,53.99,41.57,53.99,4.32
234,3/20/2016,3/27/2016,11520,1,6,SO54675,1,1,49.99,38.49,49.99,4
467,3/20/2016,3/27/2016,11520,1,6,SO54675,2,1,24.49,9.16,24.49,1.96
530,3/20/2016,3/27/2016,29002,1,1,SO54676,1,1,4.99,1.87,4.99,0.4
487,3/20/2016,3/27/2016,29002,1,1,SO54676,2,1,54.99,20.57,54.99,4.4
484,3/20/2016,3/27/2016,29002,1,1,SO54676,3,1,7.95,2.97,7.95,0.64
535,3/20/2016,3/27/2016,26053,1,1,SO54677,1,1,24.99,9.35,24.99,2
480,3/20/2016,3/27/2016,26053,1,1,SO54677,2,1,2.29,0.86,2.29,0.18
541,3/20/2016,3/27/2016,12928,1,6,SO54678,1,1,28.99,10.84,28.99,2.32
530,3/20/2016,3/27/2016,12928,1,6,SO54678,2,1,4.99,1.87,4.99,0.4
535,3/20/2016,3/27/2016,25253,1,1,SO54679,1,1,24.99,9.35,24.99,2
528,3/20/2016,3/27/2016,25253,1,1,SO54679,2,1,4.99,1.87,4.99,0.4
481,3/20/2016,3/27/2016,25253,1,1,SO54679,3,1,8.99,3.36,8.99,0.72
217,3/20/2016,3/27/2016,25253,1,1,SO54679,4,1,34.99,13.09,34.99,2.8
529,3/20/2016,3/27/2016,23795,1,4,SO54680,1,1,3.99,1.49,3.99,0.32
540,3/20/2016,3/27/2016,23795,1,4,SO54680,2,1,32.6,12.19,32.6,2.61
217,3/20/2016,3/27/2016,23795,1,4,SO54680,3,1,34.99,13.09,34.99,2.8
536,3/20/2016,3/27/2016,23722,1,4,SO54681,1,1,29.99,11.22,29.99,2.4
480,3/20/2016,3/27/2016,23722,2,4,SO54681,2,1,2.29,0.86,2.29,0.18
225,3/20/2016,3/27/2016,18391,1,6,SO54682,1,1,8.99,6.92,8.99,0.72
475,3/20/2016,3/27/2016,18391,1,6,SO54682,2,1,69.99,26.18,69.99,5.6
477,3/20/2016,3/27/2016,25265,1,6,SO54683,1,1,4.99,1.87,4.99,0.4
237,3/20/2016,3/27/2016,25265,1,6,SO54683,2,1,49.99,38.49,49.99,4
477,3/20/2016,3/27/2016,17169,1,4,SO54684,1,1,4.99,1.87,4.99,0.4
485,3/20/2016,3/27/2016,13989,1,1,SO54685,1,1,21.98,8.22,21.98,1.76
465,3/20/2016,3/27/2016,13989,1,1,SO54685,2,1,24.49,9.16,24.49,1.96
540,3/20/2016,3/27/2016,14205,1,7,SO54686,1,1,32.6,12.19,32.6,2.61
540,3/20/2016,3/27/2016,12868,1,7,SO54687,1,1,32.6,12.19,32.6,2.61
528,3/20/2016,3/27/2016,17842,1,7,SO54688,1,1,4.99,1.87,4.99,0.4
536,3/20/2016,3/27/2016,17842,1,7,SO54688,2,1,29.99,11.22,29.99,2.4
480,3/20/2016,3/27/2016,17842,1,7,SO54688,3,1,2.29,0.86,2.29,0.18
538,3/20/2016,3/27/2016,28896,1,10,SO54689,1,1,21.49,8.04,21.49,1.72
529,3/20/2016,3/27/2016,27841,1,10,SO54690,1,1,3.99,1.49,3.99,0.32
538,3/20/2016,3/27/2016,27841,1,10,SO54690,2,1,21.49,8.04,21.49,1.72
217,3/20/2016,3/27/2016,27841,1,10,SO54690,3,1,34.99,13.09,34.99,2.8
477,3/20/2016,3/27/2016,22569,1,10,SO54691,1,1,4.99,1.87,4.99,0.4
214,3/20/2016,3/27/2016,22569,1,10,SO54691,2,1,34.99,13.09,34.99,2.8
225,3/20/2016,3/27/2016,22569,1,10,SO54691,3,1,8.99,6.92,8.99,0.72
541,3/20/2016,3/27/2016,23918,1,7,SO54692,1,1,28.99,10.84,28.99,2.32
530,3/20/2016,3/27/2016,23918,1,7,SO54692,2,1,4.99,1.87,4.99,0.4
217,3/20/2016,3/27/2016,23918,1,7,SO54692,3,1,34.99,13.09,34.99,2.8
530,3/20/2016,3/27/2016,17101,1,10,SO54693,1,1,4.99,1.87,4.99,0.4
487,3/20/2016,3/27/2016,17101,1,10,SO54693,2,1,54.99,20.57,54.99,4.4
222,3/20/2016,3/27/2016,17101,1,10,SO54693,3,1,34.99,13.09,34.99,2.8
528,3/20/2016,3/27/2016,11140,1,4,SO54694,1,1,4.99,1.87,4.99,0.4
537,3/20/2016,3/27/2016,11140,1,4,SO54694,2,1,35,13.09,35,2.8
537,3/20/2016,3/27/2016,15478,1,6,SO54695,1,1,35,13.09,35,2.8
528,3/20/2016,3/27/2016,15478,1,6,SO54695,2,1,4.99,1.87,4.99,0.4
214,3/20/2016,3/27/2016,15478,1,6,SO54695,3,1,34.99,13.09,34.99,2.8
490,3/20/2016,3/27/2016,15478,1,6,SO54695,4,1,53.99,41.57,53.99,4.32
537,3/20/2016,3/27/2016,12137,1,4,SO54696,1,1,35,13.09,35,2.8
528,3/20/2016,3/27/2016,12137,1,4,SO54696,2,1,4.99,1.87,4.99,0.4
480,3/20/2016,3/27/2016,12137,1,4,SO54696,3,1,2.29,0.86,2.29,0.18
485,3/20/2016,3/27/2016,12907,1,1,SO54697,1,1,21.98,8.22,21.98,1.76
483,3/20/2016,3/27/2016,12907,1,1,SO54697,2,1,120,44.88,120,9.6
237,3/20/2016,3/27/2016,12466,1,7,SO54698,1,1,49.99,38.49,49.99,4
225,3/20/2016,3/27/2016,12466,1,7,SO54698,2,1,8.99,6.92,8.99,0.72
217,3/20/2016,3/27/2016,11430,1,8,SO54699,1,1,34.99,13.09,34.99,2.8
234,3/20/2016,3/27/2016,11430,1,8,SO54699,2,1,49.99,38.49,49.99,4
580,3/20/2016,3/27/2016,16895,1,4,SO54700,1,1,"1,700.99","1,082.51","1,700.99",136.08
222,3/20/2016,3/27/2016,16895,1,4,SO54700,2,1,34.99,13.09,34.99,2.8
467,3/20/2016,3/27/2016,16895,1,4,SO54700,3,1,24.49,9.16,24.49,1.96
376,3/20/2016,3/27/2016,16363,1,6,SO54701,1,1,"2,443.35","1,554.95","2,443.35",195.47
479,3/20/2016,3/27/2016,16363,1,6,SO54701,2,1,8.99,3.36,8.99,0.72
477,3/20/2016,3/27/2016,16363,1,6,SO54701,3,1,4.99,1.87,4.99,0.4
465,3/20/2016,3/27/2016,16363,1,6,SO54701,4,1,24.49,9.16,24.49,1.96
587,3/20/2016,3/27/2016,14107,1,6,SO54702,1,1,769.49,419.78,769.49,61.56
478,3/20/2016,3/27/2016,14107,1,6,SO54702,2,1,9.99,3.74,9.99,0.8
477,3/20/2016,3/27/2016,14107,1,6,SO54702,3,1,4.99,1.87,4.99,0.4
222,3/20/2016,3/27/2016,14107,1,6,SO54702,4,1,34.99,13.09,34.99,2.8
363,3/20/2016,3/27/2016,12143,1,1,SO54703,1,1,"2,294.99","1,251.98","2,294.99",183.6
483,3/20/2016,3/27/2016,12143,1,1,SO54703,2,1,120,44.88,120,9.6
583,3/20/2016,3/27/2016,18722,1,9,SO54704,1,1,"1,700.99","1,082.51","1,700.99",136.08
490,3/20/2016,3/27/2016,18722,1,9,SO54704,2,1,53.99,41.57,53.99,4.32
564,3/20/2016,3/27/2016,11007,1,9,SO54705,1,1,"2,384.07","1,481.94","2,384.07",190.73
214,3/20/2016,3/27/2016,11007,1,9,SO54705,2,1,34.99,13.09,34.99,2.8
574,3/20/2016,3/27/2016,11011,1,9,SO54706,1,1,"2,384.07","1,481.94","2,384.07",190.73
489,3/20/2016,3/27/2016,11011,1,9,SO54706,2,1,53.99,41.57,53.99,4.32
578,3/20/2016,3/27/2016,23267,1,6,SO54707,1,1,"1,214.85",755.15,"1,214.85",97.19
479,3/20/2016,3/27/2016,23267,1,6,SO54707,2,1,8.99,3.36,8.99,0.72
477,3/20/2016,3/27/2016,23267,1,6,SO54707,3,1,4.99,1.87,4.99,0.4
487,3/20/2016,3/27/2016,23267,1,6,SO54707,4,1,54.99,20.57,54.99,4.4
225,3/20/2016,3/27/2016,25339,1,4,SO54708,1,1,8.99,6.92,8.99,0.72
560,3/20/2016,3/27/2016,25339,2,4,SO54708,2,1,"1,214.85",755.15,"1,214.85",97.19
225,3/20/2016,3/27/2016,29256,1,6,SO54709,1,1,8.99,6.92,8.99,0.72
563,3/20/2016,3/27/2016,29256,14,6,SO54709,2,1,"2,384.07","1,481.94","2,384.07",190.73
386,3/20/2016,3/27/2016,19547,1,4,SO54710,1,1,"1,120.49",713.08,"1,120.49",89.64
222,3/20/2016,3/27/2016,19547,1,4,SO54710,2,1,34.99,13.09,34.99,2.8
463,3/20/2016,3/27/2016,19547,1,4,SO54710,3,1,24.49,9.16,24.49,1.96
388,3/20/2016,3/27/2016,18571,1,6,SO54711,1,1,"1,120.49",713.08,"1,120.49",89.64
584,3/20/2016,3/27/2016,22478,1,8,SO54712,1,1,539.99,343.65,539.99,43.2
479,3/20/2016,3/27/2016,22478,1,8,SO54712,2,1,8.99,3.36,8.99,0.72
477,3/20/2016,3/27/2016,22478,1,8,SO54712,3,1,4.99,1.87,4.99,0.4
605,3/20/2016,3/27/2016,25739,1,10,SO54713,1,1,539.99,343.65,539.99,43.2
562,3/20/2016,3/27/2016,15100,1,8,SO54714,1,1,"2,384.07","1,481.94","2,384.07",190.73
214,3/20/2016,3/27/2016,15100,1,8,SO54714,2,1,34.99,13.09,34.99,2.8
564,3/20/2016,3/27/2016,24110,14,7,SO54715,1,1,"2,384.07","1,481.94","2,384.07",190.73
225,3/20/2016,3/27/2016,24110,1,7,SO54715,2,1,8.99,6.92,8.99,0.72
390,3/21/2016,3/28/2016,24904,1,9,SO54716,1,2,560.25,713.08,"1,120.49",89.64
529,3/21/2016,3/28/2016,24904,1,9,SO54716,2,2,2,1.49,3.99,0.32
539,3/21/2016,3/28/2016,24904,1,9,SO54716,3,2,12.5,9.35,24.99,2
234,3/21/2016,3/28/2016,24904,1,9,SO54716,4,2,25,38.49,49.99,4
535,3/21/2016,3/28/2016,13627,1,9,SO54717,1,2,12.5,9.35,24.99,2
480,3/21/2016,3/28/2016,13627,1,9,SO54717,2,2,1.15,0.86,2.29,0.18
536,3/21/2016,3/28/2016,15021,1,9,SO54718,1,2,15,11.22,29.99,2.4
477,3/21/2016,3/28/2016,24589,1,9,SO54719,1,2,2.5,1.87,4.99,0.4
487,3/21/2016,3/28/2016,24589,1,9,SO54719,2,2,27.5,20.57,54.99,4.4
225,3/21/2016,3/28/2016,24589,1,9,SO54719,3,2,4.5,6.92,8.99,0.72
477,3/21/2016,3/28/2016,22945,1,9,SO54720,1,2,2.5,1.87,4.99,0.4
484,3/21/2016,3/28/2016,22945,1,9,SO54720,2,2,3.98,2.97,7.95,0.64
217,3/21/2016,3/28/2016,17306,1,9,SO54721,1,2,17.5,13.09,34.99,2.8
225,3/21/2016,3/28/2016,18190,1,9,SO54722,1,2,4.5,6.92,8.99,0.72
225,3/21/2016,3/28/2016,15264,1,9,SO54723,1,2,4.5,6.92,8.99,0.72
361,3/21/2016,3/28/2016,11571,1,7,SO54724,1,2,"1,147.50","1,251.98","2,294.99",183.6
485,3/21/2016,3/28/2016,11571,1,7,SO54724,2,2,10.99,8.22,21.98,1.76
480,3/21/2016,3/28/2016,11571,1,7,SO54724,3,2,1.15,0.86,2.29,0.18
529,3/21/2016,3/28/2016,27375,1,1,SO54725,1,2,2,1.49,3.99,0.32
480,3/21/2016,3/28/2016,27375,1,1,SO54725,2,2,1.15,0.86,2.29,0.18
538,3/21/2016,3/28/2016,27509,1,1,SO54726,1,2,10.75,8.04,21.49,1.72
529,3/21/2016,3/28/2016,27509,1,1,SO54726,2,2,2,1.49,3.99,0.32
214,3/21/2016,3/28/2016,27509,1,1,SO54726,3,2,17.5,13.09,34.99,2.8
528,3/21/2016,3/28/2016,26472,1,4,SO54727,1,2,2.5,1.87,4.99,0.4
535,3/21/2016,3/28/2016,26472,1,4,SO54727,2,2,12.5,9.35,24.99,2
214,3/21/2016,3/28/2016,26472,1,4,SO54727,3,2,17.5,13.09,34.99,2.8
228,3/21/2016,3/28/2016,26472,1,4,SO54727,4,2,25,38.49,49.99,4
530,3/21/2016,3/28/2016,27055,1,4,SO54728,1,2,2.5,1.87,4.99,0.4
541,3/21/2016,3/28/2016,27055,1,4,SO54728,2,2,14.5,10.84,28.99,2.32
528,3/21/2016,3/28/2016,11869,1,6,SO54729,1,2,2.5,1.87,4.99,0.4
536,3/21/2016,3/28/2016,11869,1,6,SO54729,2,2,15,11.22,29.99,2.4
480,3/21/2016,3/28/2016,11869,1,6,SO54729,3,2,1.15,0.86,2.29,0.18
536,3/21/2016,3/28/2016,23405,1,4,SO54730,1,2,15,11.22,29.99,2.4
528,3/21/2016,3/28/2016,23405,1,4,SO54730,2,2,2.5,1.87,4.99,0.4
222,3/21/2016,3/28/2016,23405,1,4,SO54730,3,2,17.5,13.09,34.99,2.8
536,3/21/2016,3/28/2016,16005,1,6,SO54731,1,2,15,11.22,29.99,2.4
480,3/21/2016,3/28/2016,16005,2,6,SO54731,2,2,1.15,0.86,2.29,0.18
528,3/21/2016,3/28/2016,15943,1,6,SO54732,1,2,2.5,1.87,4.99,0.4
536,3/21/2016,3/28/2016,15943,1,6,SO54732,2,2,15,11.22,29.99,2.4
483,3/21/2016,3/28/2016,15943,1,6,SO54732,3,2,60,44.88,120,9.6
478,3/21/2016,3/28/2016,17026,1,6,SO54733,1,2,5,3.74,9.99,0.8
477,3/21/2016,3/28/2016,17026,1,6,SO54733,2,2,2.5,1.87,4.99,0.4
231,3/21/2016,3/28/2016,17026,1,6,SO54733,3,2,25,38.49,49.99,4
465,3/21/2016,3/28/2016,17026,1,6,SO54733,4,2,12.25,9.16,24.49,1.96
476,3/21/2016,3/28/2016,21240,1,4,SO54734,1,2,35,26.18,69.99,5.6
237,3/21/2016,3/28/2016,21240,1,4,SO54734,2,2,25,38.49,49.99,4
477,3/21/2016,3/28/2016,14723,1,6,SO54735,1,2,2.5,1.87,4.99,0.4
478,3/21/2016,3/28/2016,14723,1,6,SO54735,2,2,5,3.74,9.99,0.8
478,3/21/2016,3/28/2016,22023,1,4,SO54736,1,2,5,3.74,9.99,0.8
477,3/21/2016,3/28/2016,22023,1,4,SO54736,2,2,2.5,1.87,4.99,0.4
487,3/21/2016,3/28/2016,22023,1,4,SO54736,3,2,27.5,20.57,54.99,4.4
482,3/21/2016,3/28/2016,22023,1,4,SO54736,4,2,4.5,3.36,8.99,0.72
477,3/21/2016,3/28/2016,17260,1,1,SO54737,1,2,2.5,1.87,4.99,0.4
214,3/21/2016,3/28/2016,17260,1,1,SO54737,2,2,17.5,13.09,34.99,2.8
528,3/21/2016,3/28/2016,17485,1,1,SO54738,1,2,2.5,1.87,4.99,0.4
485,3/21/2016,3/28/2016,17485,1,1,SO54738,2,2,10.99,8.22,21.98,1.76
234,3/21/2016,3/28/2016,17485,1,1,SO54738,3,2,25,38.49,49.99,4
528,3/21/2016,3/28/2016,27196,1,6,SO54739,1,2,2.5,1.87,4.99,0.4
473,3/21/2016,3/28/2016,27196,1,6,SO54739,2,2,31.75,23.75,63.5,5.08
528,3/21/2016,3/28/2016,15281,1,4,SO54740,1,2,2.5,1.87,4.99,0.4
217,3/21/2016,3/28/2016,15281,1,4,SO54740,2,2,17.5,13.09,34.99,2.8
528,3/21/2016,3/28/2016,16355,1,4,SO54741,1,2,2.5,1.87,4.99,0.4
214,3/21/2016,3/28/2016,16355,1,4,SO54741,2,2,17.5,13.09,34.99,2.8
237,3/21/2016,3/28/2016,16355,1,4,SO54741,3,2,25,38.49,49.99,4
485,3/21/2016,3/28/2016,14351,1,4,SO54742,1,2,10.99,8.22,21.98,1.76
222,3/21/2016,3/28/2016,14351,1,4,SO54742,2,2,17.5,13.09,34.99,2.8
474,3/21/2016,3/28/2016,14553,1,10,SO54743,1,2,35,26.18,69.99,5.6
481,3/21/2016,3/28/2016,14553,1,10,SO54743,2,2,4.5,3.36,8.99,0.72
528,3/21/2016,3/28/2016,16437,1,10,SO54744,1,2,2.5,1.87,4.99,0.4
217,3/21/2016,3/28/2016,16437,1,10,SO54744,2,2,17.5,13.09,34.99,2.8
485,3/21/2016,3/28/2016,13832,1,7,SO54745,1,2,10.99,8.22,21.98,1.76
480,3/21/2016,3/28/2016,13832,1,7,SO54745,2,2,1.15,0.86,2.29,0.18
535,3/21/2016,3/28/2016,17785,1,10,SO54746,1,2,12.5,9.35,24.99,2
480,3/21/2016,3/28/2016,17785,1,10,SO54746,2,2,1.15,0.86,2.29,0.18
475,3/21/2016,3/28/2016,28444,1,7,SO54747,1,2,35,26.18,69.99,5.6
490,3/21/2016,3/28/2016,28444,1,7,SO54747,2,2,27,41.57,53.99,4.32
540,3/21/2016,3/28/2016,14530,1,10,SO54748,1,2,16.3,12.19,32.6,2.61
529,3/21/2016,3/28/2016,14530,1,10,SO54748,2,2,2,1.49,3.99,0.32
529,3/21/2016,3/28/2016,25686,1,10,SO54749,1,2,2,1.49,3.99,0.32
480,3/21/2016,3/28/2016,25686,1,10,SO54749,2,2,1.15,0.86,2.29,0.18
535,3/21/2016,3/28/2016,15452,1,7,SO54750,1,2,12.5,9.35,24.99,2
477,3/21/2016,3/28/2016,12489,1,7,SO54751,1,2,2.5,1.87,4.99,0.4
217,3/21/2016,3/28/2016,12489,1,7,SO54751,2,2,17.5,13.09,34.99,2.8
538,3/21/2016,3/28/2016,22527,1,7,SO54752,1,2,10.75,8.04,21.49,1.72
488,3/21/2016,3/28/2016,22527,1,7,SO54752,2,2,27,41.57,53.99,4.32
529,3/21/2016,3/28/2016,24567,1,7,SO54753,1,2,2,1.49,3.99,0.32
480,3/21/2016,3/28/2016,24567,1,7,SO54753,2,2,1.15,0.86,2.29,0.18
537,3/21/2016,3/28/2016,11304,1,1,SO54754,1,2,17.5,13.09,35,2.8
485,3/21/2016,3/28/2016,11304,1,1,SO54754,2,2,10.99,8.22,21.98,1.76
487,3/21/2016,3/28/2016,11304,1,1,SO54754,3,2,27.5,20.57,54.99,4.4
484,3/21/2016,3/28/2016,11304,1,1,SO54754,4,2,3.98,2.97,7.95,0.64
485,3/21/2016,3/28/2016,13266,1,4,SO54755,1,2,10.99,8.22,21.98,1.76
484,3/21/2016,3/28/2016,13266,1,4,SO54755,2,2,3.98,2.97,7.95,0.64
590,3/21/2016,3/28/2016,13927,2,4,SO54756,1,2,384.75,419.78,769.49,61.56
476,3/21/2016,3/28/2016,13927,1,4,SO54756,2,2,35,26.18,69.99,5.6
359,3/21/2016,3/28/2016,12017,1,6,SO54757,1,2,"1,147.50","1,251.98","2,294.99",183.6
478,3/21/2016,3/28/2016,12017,1,6,SO54757,2,2,5,3.74,9.99,0.8
217,3/21/2016,3/28/2016,12017,1,6,SO54757,3,2,17.5,13.09,34.99,2.8
577,3/21/2016,3/28/2016,26930,1,8,SO54758,1,2,607.43,755.15,"1,214.85",97.19
477,3/21/2016,3/28/2016,26930,1,8,SO54758,2,2,2.5,1.87,4.99,0.4
479,3/21/2016,3/28/2016,26930,1,8,SO54758,3,2,4.5,3.36,8.99,0.72
214,3/21/2016,3/28/2016,26930,1,8,SO54758,4,2,17.5,13.09,34.99,2.8
589,3/21/2016,3/28/2016,16701,1,9,SO54759,1,2,384.75,419.78,769.49,61.56
481,3/21/2016,3/28/2016,16701,1,9,SO54759,2,2,4.5,3.36,8.99,0.72
475,3/21/2016,3/28/2016,16701,1,9,SO54759,3,2,35,26.18,69.99,5.6
380,3/21/2016,3/28/2016,16741,1,9,SO54760,1,2,"1,221.68","1,554.95","2,443.35",195.47
217,3/21/2016,3/28/2016,16741,1,9,SO54760,2,2,17.5,13.09,34.99,2.8
380,3/21/2016,3/28/2016,18731,1,9,SO54761,1,2,"1,221.68","1,554.95","2,443.35",195.47
484,3/21/2016,3/28/2016,18731,1,9,SO54761,2,2,3.98,2.97,7.95,0.64
463,3/21/2016,3/28/2016,18731,1,9,SO54761,3,2,12.25,9.16,24.49,1.96
378,3/21/2016,3/28/2016,18718,1,9,SO54762,1,2,"1,221.68","1,554.95","2,443.35",195.47
479,3/21/2016,3/28/2016,18718,1,9,SO54762,2,2,4.5,3.36,8.99,0.72
477,3/21/2016,3/28/2016,18718,1,9,SO54762,3,2,2.5,1.87,4.99,0.4
606,3/21/2016,3/28/2016,22543,1,1,SO54763,1,2,270,343.65,539.99,43.2
477,3/21/2016,3/28/2016,22543,1,1,SO54763,2,2,2.5,1.87,4.99,0.4
225,3/21/2016,3/28/2016,22543,1,1,SO54763,3,2,4.5,6.92,8.99,0.72
479,3/21/2016,3/28/2016,22543,1,1,SO54763,4,2,4.5,3.36,8.99,0.72
584,3/21/2016,3/28/2016,24960,1,6,SO54764,1,2,270,343.65,539.99,43.2
529,3/21/2016,3/28/2016,24960,1,6,SO54764,2,2,2,1.49,3.99,0.32
538,3/21/2016,3/28/2016,24960,1,6,SO54764,3,2,10.75,8.04,21.49,1.72
382,3/21/2016,3/28/2016,19725,2,4,SO54765,1,2,560.25,713.08,"1,120.49",89.64
465,3/21/2016,3/28/2016,19725,1,4,SO54765,2,2,12.25,9.16,24.49,1.96
214,3/21/2016,3/28/2016,19725,1,4,SO54765,3,2,17.5,13.09,34.99,2.8
388,3/21/2016,3/28/2016,19537,1,1,SO54766,1,2,560.25,713.08,"1,120.49",89.64
214,3/21/2016,3/28/2016,19537,1,1,SO54766,2,2,17.5,13.09,34.99,2.8
584,3/21/2016,3/28/2016,21064,1,7,SO54767,1,2,270,343.65,539.99,43.2
479,3/21/2016,3/28/2016,21064,1,7,SO54767,2,2,4.5,3.36,8.99,0.72
477,3/21/2016,3/28/2016,21064,1,7,SO54767,3,2,2.5,1.87,4.99,0.4
605,3/21/2016,3/28/2016,25727,1,10,SO54768,1,2,270,343.65,539.99,43.2
586,3/21/2016,3/28/2016,13968,1,9,SO54769,1,2,371.18,461.44,742.35,59.39
479,3/21/2016,3/28/2016,13968,1,9,SO54769,2,2,4.5,3.36,8.99,0.72
477,3/21/2016,3/28/2016,13968,1,9,SO54769,3,2,2.5,1.87,4.99,0.4
222,3/21/2016,3/28/2016,13968,1,9,SO54769,4,2,17.5,13.09,34.99,2.8
361,3/22/2016,3/29/2016,12754,1,7,SO54770,1,4,573.75,"1,251.98","2,294.99",183.6
485,3/22/2016,3/29/2016,12754,1,7,SO54770,2,4,5.5,8.22,21.98,1.76
539,3/22/2016,3/29/2016,14123,1,9,SO54771,1,4,6.25,9.35,24.99,2
529,3/22/2016,3/29/2016,14123,1,9,SO54771,2,4,1,1.49,3.99,0.32
540,3/22/2016,3/29/2016,16613,1,9,SO54772,1,4,8.15,12.19,32.6,2.61
480,3/22/2016,3/29/2016,16613,1,9,SO54772,2,4,0.57,0.86,2.29,0.18
465,3/22/2016,3/29/2016,15148,1,9,SO54773,1,4,6.12,9.16,24.49,1.96
222,3/22/2016,3/29/2016,15148,1,9,SO54773,2,4,8.75,13.09,34.99,2.8
580,3/22/2016,3/29/2016,23763,1,7,SO54774,1,4,425.25,"1,082.51","1,700.99",136.08
217,3/22/2016,3/29/2016,23763,1,7,SO54774,2,4,8.75,13.09,34.99,2.8
489,3/22/2016,3/29/2016,11718,1,1,SO54775,1,4,13.5,41.57,53.99,4.32
225,3/22/2016,3/29/2016,11718,1,1,SO54775,2,4,2.25,6.92,8.99,0.72
539,3/22/2016,3/29/2016,28806,1,1,SO54776,1,4,6.25,9.35,24.99,2
529,3/22/2016,3/29/2016,28806,1,1,SO54776,2,4,1,1.49,3.99,0.32
217,3/22/2016,3/29/2016,28806,1,1,SO54776,3,4,8.75,13.09,34.99,2.8
541,3/22/2016,3/29/2016,26264,1,4,SO54777,1,4,7.25,10.84,28.99,2.32
480,3/22/2016,3/29/2016,26264,1,4,SO54777,2,4,0.57,0.86,2.29,0.18
535,3/22/2016,3/29/2016,26517,1,4,SO54778,1,4,6.25,9.35,24.99,2
538,3/22/2016,3/29/2016,27753,1,1,SO54779,1,4,5.37,8.04,21.49,1.72
529,3/22/2016,3/29/2016,27753,1,1,SO54779,2,4,1,1.49,3.99,0.32
529,3/22/2016,3/29/2016,24424,1,4,SO54780,1,4,1,1.49,3.99,0.32
540,3/22/2016,3/29/2016,24424,1,4,SO54780,2,4,8.15,12.19,32.6,2.61
486,3/22/2016,3/29/2016,24424,1,4,SO54780,3,4,39.75,59.47,159,12.72
489,3/22/2016,3/29/2016,24424,1,4,SO54780,4,4,13.5,41.57,53.99,4.32
536,3/22/2016,3/29/2016,23153,1,4,SO54781,1,4,7.5,11.22,29.99,2.4
528,3/22/2016,3/29/2016,23153,1,4,SO54781,2,4,1.25,1.87,4.99,0.4
536,3/22/2016,3/29/2016,22883,1,1,SO54782,1,4,7.5,11.22,29.99,2.4
536,3/22/2016,3/29/2016,17483,1,6,SO54783,1,4,7.5,11.22,29.99,2.4
480,3/22/2016,3/29/2016,17483,2,6,SO54783,2,4,0.57,0.86,2.29,0.18
536,3/22/2016,3/29/2016,23696,1,1,SO54784,1,4,7.5,11.22,29.99,2.4
528,3/22/2016,3/29/2016,23696,1,1,SO54784,2,4,1.25,1.87,4.99,0.4
485,3/22/2016,3/29/2016,23696,1,1,SO54784,3,4,5.5,8.22,21.98,1.76
477,3/22/2016,3/29/2016,23696,1,1,SO54784,4,4,1.25,1.87,4.99,0.4
478,3/22/2016,3/29/2016,23696,1,1,SO54784,5,4,2.5,3.74,9.99,0.8
480,3/22/2016,3/29/2016,23696,1,1,SO54784,6,4,0.57,0.86,2.29,0.18
486,3/22/2016,3/29/2016,23696,1,1,SO54784,7,4,39.75,59.47,159,12.72
477,3/22/2016,3/29/2016,24995,1,6,SO54785,1,4,1.25,1.87,4.99,0.4
477,3/22/2016,3/29/2016,16991,1,1,SO54786,1,4,1.25,1.87,4.99,0.4
214,3/22/2016,3/29/2016,16991,1,1,SO54786,2,4,8.75,13.09,34.99,2.8
528,3/22/2016,3/29/2016,27607,1,6,SO54787,1,4,1.25,1.87,4.99,0.4
480,3/22/2016,3/29/2016,27607,2,6,SO54787,2,4,0.57,0.86,2.29,0.18
528,3/22/2016,3/29/2016,16750,1,4,SO54788,1,4,1.25,1.87,4.99,0.4
480,3/22/2016,3/29/2016,16750,2,4,SO54788,2,4,0.57,0.86,2.29,0.18
528,3/22/2016,3/29/2016,23503,1,6,SO54789,1,4,1.25,1.87,4.99,0.4
480,3/22/2016,3/29/2016,23503,2,6,SO54789,2,4,0.57,0.86,2.29,0.18
528,3/22/2016,3/29/2016,15759,1,1,SO54790,1,4,1.25,1.87,4.99,0.4
214,3/22/2016,3/29/2016,15759,1,1,SO54790,2,4,8.75,13.09,34.99,2.8
234,3/22/2016,3/29/2016,15759,1,1,SO54790,3,4,12.5,38.49,49.99,4
485,3/22/2016,3/29/2016,14443,1,4,SO54791,1,4,5.5,8.22,21.98,1.76
475,3/22/2016,3/29/2016,13550,1,7,SO54792,1,4,17.5,26.18,69.99,5.6
535,3/22/2016,3/29/2016,17783,1,8,SO54793,1,4,6.25,9.35,24.99,2
478,3/22/2016,3/29/2016,13610,1,7,SO54794,1,4,2.5,3.74,9.99,0.8
214,3/22/2016,3/29/2016,13610,1,7,SO54794,2,4,8.75,13.09,34.99,2.8
529,3/22/2016,3/29/2016,20178,1,7,SO54795,1,4,1,1.49,3.99,0.32
477,3/22/2016,3/29/2016,19182,1,7,SO54796,1,4,1.25,1.87,4.99,0.4
